COD_PRO;NOM_PRO;YEAR_DET;MES_DOC;COD_PLA;COD_MES;COD_ZON;COB;VTA;cod_ven
20602992111;DISTRIBUIDORA RAPID FOOD S.A.C.;2021;10;LME;E2;RE24;1;71.18;000350
20602992111;DISTRIBUIDORA RAPID FOOD S.A.C.;2021;10;LMN;A1;RN12;1;102.55;000377
20602992111;DISTRIBUIDORA RAPID FOOD S.A.C.;2021;10;LMN;A1;RN17;1;35.58;000382
20602992111;DISTRIBUIDORA RAPID FOOD S.A.C.;2021;10;LMN;A2;RN5;1;41.02;000370
20602992111;DISTRIBUIDORA RAPID FOOD S.A.C.;2021;11;LME;E1;RE1;1;5.93;000325
20605524126;LIMBA SERVICES S.A.C.;2021;10;LB1;L1;RC2;10;696.82;000362
20605524126;LIMBA SERVICES S.A.C.;2021;10;LB1;L1;RC3;3;901.47;000352
20605524126;LIMBA SERVICES S.A.C.;2021;10;LB1;L1;RC4;4;125.16;000353
20605524126;LIMBA SERVICES S.A.C.;2021;10;LB1;N6;RC14;9;444.02;000254
20605524126;LIMBA SERVICES S.A.C.;2021;10;LB1;N6;RC17;9;590.08;000250
20605524126;LIMBA SERVICES S.A.C.;2021;10;LBC;ES;L61;18;8292.46;000274
20605524126;LIMBA SERVICES S.A.C.;2021;10;LBG;ES;L66;155;178117.2;000277
20605524126;LIMBA SERVICES S.A.C.;2021;10;LME;E1;RE5;1;25.92;000329
20605524126;LIMBA SERVICES S.A.C.;2021;10;LME;E1;RE9;4;186.7;000333
20605524126;LIMBA SERVICES S.A.C.;2021;10;LME;E2;RE21;1;16.55;000348
20605524126;LIMBA SERVICES S.A.C.;2021;10;LMN;A1;RN17;3;266.99;000382
20605524126;LIMBA SERVICES S.A.C.;2021;10;LMN;A2;RN3;1;307.68;000368
20524943116;LAMARTRADE PER├Ü S.A.C;2021;10;LB1;L1;RC2;16;1095.54;000362
20524943116;LAMARTRADE PER├Ü S.A.C;2021;10;LB1;L1;RC7;15;2800.45;000356
20524943116;LAMARTRADE PER├Ü S.A.C;2021;10;LB1;N6;RC18;1;325.53;000251
20524943116;LAMARTRADE PER├Ü S.A.C;2021;10;LB1;N6;RC19;1;80.64;000252
20524943116;LAMARTRADE PER├Ü S.A.C;2021;10;LME;E2;RE13;1;87.52;000340
20524943116;LAMARTRADE PER├Ü S.A.C;2021;10;LME;E2;RE14;1;14.3;000341
20524943116;LAMARTRADE PER├Ü S.A.C;2021;10;LME;E2;RE23;1;40.32;000349
20524943116;LAMARTRADE PER├Ü S.A.C;2021;10;LME;E2;RE24;8;522.88;000350
20524943116;LAMARTRADE PER├Ü S.A.C;2021;10;LMN;A2;RN9;2;71.48;000374
20524943116;LAMARTRADE PER├Ü S.A.C;2021;10;LMS;S2;RS15;2;14.3;000300
20524943116;LAMARTRADE PER├Ü S.A.C;2021;10;LMS;S2;RS16;1;13.44;000301
20524943116;LAMARTRADE PER├Ü S.A.C;2021;10;LMS;S2;RS25;3;168.91;000246
20524943116;LAMARTRADE PER├Ü S.A.C;2021;11;LB1;L1;RC1;5;281.76;000351
20524943116;LAMARTRADE PER├Ü S.A.C;2021;11;LB1;N6;RC16;10;327.23;000249
20524943116;LAMARTRADE PER├Ü S.A.C;2021;11;LMN;N2;RN52;2;109.57;000010
20524943116;LAMARTRADE PER├Ü S.A.C;2021;11;LMN;N2;RN53;1;15.65;000036
20524943116;LAMARTRADE PER├Ü S.A.C;2021;11;LMN;N3;RN39;1;15.65;000404
20524943116;LAMARTRADE PER├Ü S.A.C;2021;11;LMS;S1;RS8;1;0;000293
20524943116;LAMARTRADE PER├Ü S.A.C;2021;11;LMS;S2;RS26;5;304.73;000044
20524943116;LAMARTRADE PER├Ü S.A.C;2021;11;LMS;S2;RS7;1;280.64;000292
20527294917;CERVECERIAS CUSCO S.A.C;2021;10;LB1;L1;RC10;2;79.14;000269
20527294917;CERVECERIAS CUSCO S.A.C;2021;10;LB1;L1;RC3;1;71.82;000352
20527294917;CERVECERIAS CUSCO S.A.C;2021;10;LB1;L1;RC4;8;344.06;000353
20527294917;CERVECERIAS CUSCO S.A.C;2021;10;LB1;L1;RC5;24;1379.4;000354
20527294917;CERVECERIAS CUSCO S.A.C;2021;10;LB1;L1;RC8;1;35.25;000361
20527294917;CERVECERIAS CUSCO S.A.C;2021;10;LMN;N2;RN34;1;17.63;000399
20527294917;CERVECERIAS CUSCO S.A.C;2021;10;LMN;N3;RN40;6;211.52;000405
20527294917;CERVECERIAS CUSCO S.A.C;2021;10;LMN;N5;RN44;2;70.51;000409
20527294917;CERVECERIAS CUSCO S.A.C;2021;10;LMS;S1;RS21;1;17.63;000306
20527294917;CERVECERIAS CUSCO S.A.C;2021;10;LMS;S1;RS3;1;17.63;000288
20527294917;CERVECERIAS CUSCO S.A.C;2021;10;LMS;S2;RS17;2;70.5;000302
20527294917;CERVECERIAS CUSCO S.A.C;2021;11;LB1;L1;RC2;1;52.88;000362
20527294917;CERVECERIAS CUSCO S.A.C;2021;11;LBC;ES;L61;17;4309.55;000274
20527294917;CERVECERIAS CUSCO S.A.C;2021;11;LBG;ES;L66;1;14.12;000277
20527294917;CERVECERIAS CUSCO S.A.C;2021;11;LME;E2;RE14;1;14.36;000341
20527294917;CERVECERIAS CUSCO S.A.C;2021;11;LMN;N5;RN45;1;52.88;000410
20527294917;CERVECERIAS CUSCO S.A.C;2021;11;LMS;S2;RS25;2;68.05;000246
20562993356;CAMPARI PERU S.A.C.;2021;10;LB1;L1;RC10;7;992.75;000269
20562993356;CAMPARI PERU S.A.C.;2021;10;LB1;L1;RC4;17;1327.08;000353
20562993356;CAMPARI PERU S.A.C.;2021;10;LB1;L1;RC5;5;539.19;000354
20508136499;RIO MAGDALENA S.A.C.;2021;11;LMS;S2;RS11;7;90.84;000296
20508136499;RIO MAGDALENA S.A.C.;2021;11;LMS;S2;RS13;2;29.84;000298
20513997222;PERNOD RICARD PERU S.A.;2021;10;LB1;L1;RC6;11;1472.51;000363
20513997222;PERNOD RICARD PERU S.A.;2021;10;LB1;N6;RC14;24;3154.76;000254
20513997222;PERNOD RICARD PERU S.A.;2021;10;LB1;N6;RC15;11;846.81;000255
20513997222;PERNOD RICARD PERU S.A.;2021;10;LB1;N6;RC16;3;188.31;000249
20513997222;PERNOD RICARD PERU S.A.;2021;10;LBA;ES;L62;15;14090.89;000273
20513997222;PERNOD RICARD PERU S.A.;2021;10;LBY;X3;L8I;2;1849.59;000313
20513997222;PERNOD RICARD PERU S.A.;2021;10;LIM;OF;O17;4;533.84;009999
20513997222;PERNOD RICARD PERU S.A.;2021;10;LME;E1;RE1;2;244.65;000325
20513997222;PERNOD RICARD PERU S.A.;2021;10;LME;E1;RE6;6;542.31;000330
20513997222;PERNOD RICARD PERU S.A.;2021;10;LME;E1;RE9;6;398.91;000333
20513997222;PERNOD RICARD PERU S.A.;2021;10;LME;E2;RE15;8;891.04;000342
20513997222;PERNOD RICARD PERU S.A.;2021;10;LME;E2;RE17;3;195.85;000344
20513997222;PERNOD RICARD PERU S.A.;2021;10;LME;E2;RE18;10;1105.8;000345
20513997222;PERNOD RICARD PERU S.A.;2021;10;LME;E2;RE19;5;278.73;000346
20513997222;PERNOD RICARD PERU S.A.;2021;10;LMN;A1;RN20;8;689.08;000385
20513997222;PERNOD RICARD PERU S.A.;2021;10;LMN;A1;RN27;2;378.38;000388
20513997222;PERNOD RICARD PERU S.A.;2021;10;LMN;A2;RN11;6;1025.77;000376
20513997222;PERNOD RICARD PERU S.A.;2021;10;LMN;A2;RN3;4;356.79;000368
20513997222;PERNOD RICARD PERU S.A.;2021;10;LMN;N2;RN30;23;909.17;000395
20513997222;PERNOD RICARD PERU S.A.;2021;10;LMN;N2;RN31;5;314.06;000396
20513997222;PERNOD RICARD PERU S.A.;2021;10;LMN;N2;RN32;14;718.32;000397
20513997222;PERNOD RICARD PERU S.A.;2021;10;LMN;N2;RN33;9;2153.34;000398
20513997222;PERNOD RICARD PERU S.A.;2021;10;LMN;N3;RN42;11;12332.16;000407
20513997222;PERNOD RICARD PERU S.A.;2021;10;LMN;N5;RN47;8;2309.55;000412
20513997222;PERNOD RICARD PERU S.A.;2021;10;LMN;N5;RN50;11;1351.38;000415
20513997222;PERNOD RICARD PERU S.A.;2021;10;LMS;S1;RS18;17;4766.78;000303
20513997222;PERNOD RICARD PERU S.A.;2021;10;LMS;S1;RS20;4;766.31;000305
20513997222;PERNOD RICARD PERU S.A.;2021;10;LMS;S1;RS22;2;228.83;000307
20513997222;PERNOD RICARD PERU S.A.;2021;10;LMS;S1;RS4;5;617.17;000289
20513997222;PERNOD RICARD PERU S.A.;2021;10;LMS;S1;RS5;9;556.98;000290
20513997222;PERNOD RICARD PERU S.A.;2021;10;LMS;S2;RS11;7;606.75;000296
20513997222;PERNOD RICARD PERU S.A.;2021;10;LMS;S2;RS13;17;1957.78;000298
20513997222;PERNOD RICARD PERU S.A.;2021;10;LMS;S2;RS28;42;8275.96;000284
20513997222;PERNOD RICARD PERU S.A.;2021;10;LMS;S2;RS9;8;796.91;000294
20513997222;PERNOD RICARD PERU S.A.;2021;11;LB1;L1;RC10;10;3312.24;000269
20513997222;PERNOD RICARD PERU S.A.;2021;11;LB1;L1;RC4;14;3158.05;000353
20513997222;PERNOD RICARD PERU S.A.;2021;11;LB1;L1;RC5;13;1971.39;000354
20513997222;PERNOD RICARD PERU S.A.;2021;11;LB1;L1;RC8;13;2206.1;000361
20605524126;LIMBA SERVICES S.A.C.;2021;10;LMN;N3;RN38;7;409.68;000403
20605524126;LIMBA SERVICES S.A.C.;2021;10;LMN;N3;RN40;4;338.25;000405
20605524126;LIMBA SERVICES S.A.C.;2021;10;LMS;S1;RS3;4;46.06;000288
20605524126;LIMBA SERVICES S.A.C.;2021;10;LMS;S2;RS11;3;88.16;000296
20605524126;LIMBA SERVICES S.A.C.;2021;10;LMS;S2;RS13;5;200.72;000298
20605524126;LIMBA SERVICES S.A.C.;2021;10;LMS;S2;RS15;4;226.52;000300
20605524126;LIMBA SERVICES S.A.C.;2021;10;LMS;S2;RS25;9;7735.13;000246
20605524126;LIMBA SERVICES S.A.C.;2021;10;LMS;S2;RS27;5;374;000285
20605524126;LIMBA SERVICES S.A.C.;2021;10;LMS;S2;RS9;1;101.12;000294
20605524126;LIMBA SERVICES S.A.C.;2021;11;LB1;L1;RC7;2;219.8;000356
20605524126;LIMBA SERVICES S.A.C.;2021;11;LB1;N6;RC13;3;146.36;000253
20605524126;LIMBA SERVICES S.A.C.;2021;11;LB1;N6;RC18;2;84.58;000251
20605524126;LIMBA SERVICES S.A.C.;2021;11;LBA;ES;L62;15;9210.68;000273
20605524126;LIMBA SERVICES S.A.C.;2021;11;LBY;X1;L8B;1;169.63;000314
20605524126;LIMBA SERVICES S.A.C.;2021;11;LME;E1;RE8;1;51.83;000332
20605524126;LIMBA SERVICES S.A.C.;2021;11;LME;E2;RE19;2;84.94;000346
20605524126;LIMBA SERVICES S.A.C.;2021;11;LMN;A1;RN15;1;84.81;000380
20605524126;LIMBA SERVICES S.A.C.;2021;11;LMN;A1;RN20;4;223.21;000385
20605524126;LIMBA SERVICES S.A.C.;2021;11;LMN;A2;RN10;1;106.02;000375
20605524126;LIMBA SERVICES S.A.C.;2021;11;LMN;A2;RN11;2;156.73;000376
20605524126;LIMBA SERVICES S.A.C.;2021;11;LMN;N3;RN36;1;368.48;000401
20605524126;LIMBA SERVICES S.A.C.;2021;11;LMN;N3;RN37;3;84.87;000402
20605524126;LIMBA SERVICES S.A.C.;2021;11;LMN;N5;RN45;1;33.1;000410
20605524126;LIMBA SERVICES S.A.C.;2021;11;LMS;S1;RS18;1;82.75;000303
20605524126;LIMBA SERVICES S.A.C.;2021;11;LMS;S2;RS26;12;674.16;000044
20607224375;ALIMENTOS POLAR PERU S.A.C.                       ;2021;10;LB1;L1;RC1;24;1183.42;000351
20607224375;ALIMENTOS POLAR PERU S.A.C.                       ;2021;10;LB1;L1;RC5;9;311.41;000354
20607224375;ALIMENTOS POLAR PERU S.A.C.                       ;2021;10;LB1;N6;RC15;4;124.56;000255
20607224375;ALIMENTOS POLAR PERU S.A.C.                       ;2021;10;LB1;N6;RC16;5;166.09;000249
20607224375;ALIMENTOS POLAR PERU S.A.C.                       ;2021;10;LME;E1;RE22;3;108.99;000337
20607224375;ALIMENTOS POLAR PERU S.A.C.                       ;2021;10;LME;E1;RE26;4;124.56;000339
20607224375;ALIMENTOS POLAR PERU S.A.C.                       ;2021;10;LME;E1;RE7;2;62.28;000331
20607224375;ALIMENTOS POLAR PERU S.A.C.                       ;2021;10;LME;E2;RE13;5;160.9;000340
20607224375;ALIMENTOS POLAR PERU S.A.C.                       ;2021;10;LME;E2;RE14;10;326.98;000341
20607224375;ALIMENTOS POLAR PERU S.A.C.                       ;2021;10;LME;E2;RE23;12;529.41;000349
20607224375;ALIMENTOS POLAR PERU S.A.C.                       ;2021;10;LMN;A2;RN2;4;124.56;000367
20607224375;ALIMENTOS POLAR PERU S.A.C.                       ;2021;10;LMN;A2;RN4;3;93.42;000369
20562993356;CAMPARI PERU S.A.C.;2021;10;LB1;L1;RC6;6;700.36;000363
20562993356;CAMPARI PERU S.A.C.;2021;10;LB1;N6;RC14;22;2963.08;000254
20562993356;CAMPARI PERU S.A.C.;2021;10;LB1;N6;RC16;4;882.26;000249
20562993356;CAMPARI PERU S.A.C.;2021;10;LBY;X1;L8H;1;454.11;000310
20562993356;CAMPARI PERU S.A.C.;2021;10;LIM;OF;O17;3;110.45;009999
20562993356;CAMPARI PERU S.A.C.;2021;10;LME;E1;RE1;1;34;000325
20562993356;CAMPARI PERU S.A.C.;2021;10;LME;E1;RE10;2;74.44;000334
20562993356;CAMPARI PERU S.A.C.;2021;10;LME;E1;RE25;2;390.31;000338
20562993356;CAMPARI PERU S.A.C.;2021;10;LME;E1;RE6;6;206.98;000330
20562993356;CAMPARI PERU S.A.C.;2021;10;LME;E1;RE8;11;423.29;000332
20562993356;CAMPARI PERU S.A.C.;2021;10;LME;E1;RE9;5;159.23;000333
20562993356;CAMPARI PERU S.A.C.;2021;10;LME;E2;RE17;2;143.12;000344
20562993356;CAMPARI PERU S.A.C.;2021;10;LME;E2;RE18;5;551.37;000345
20562993356;CAMPARI PERU S.A.C.;2021;10;LME;E2;RE19;3;85.49;000346
20562993356;CAMPARI PERU S.A.C.;2021;10;LMN;A1;RN16;2;355.36;000381
20562993356;CAMPARI PERU S.A.C.;2021;10;LMN;A1;RN18;6;248.95;000383
20562993356;CAMPARI PERU S.A.C.;2021;10;LMN;A1;RN20;8;562.9;000385
20562993356;CAMPARI PERU S.A.C.;2021;10;LMN;A1;RN27;1;157.69;000388
20562993356;CAMPARI PERU S.A.C.;2021;10;LMN;A2;RN10;5;158.91;000375
20562993356;CAMPARI PERU S.A.C.;2021;10;LMN;A2;RN11;2;108.44;000376
20562993356;CAMPARI PERU S.A.C.;2021;10;LMN;A2;RN6;2;178.38;000371
20562993356;CAMPARI PERU S.A.C.;2021;10;LMN;A2;RN8;8;1019.91;000373
20562993356;CAMPARI PERU S.A.C.;2021;10;LMN;N2;RN30;11;452.02;000395
20562993356;CAMPARI PERU S.A.C.;2021;10;LMN;N2;RN51;4;334.07;000009
20562993356;CAMPARI PERU S.A.C.;2021;10;LMN;N2;RN55;4;521.34;000389
20562993356;CAMPARI PERU S.A.C.;2021;10;LMN;N3;RN40;10;1418.78;000405
20562993356;CAMPARI PERU S.A.C.;2021;10;LMN;N5;RN44;5;493.99;000409
20562993356;CAMPARI PERU S.A.C.;2021;10;LMS;S1;RS18;12;986.07;000303
20562993356;CAMPARI PERU S.A.C.;2021;10;LMS;S1;RS3;10;520.87;000288
20562993356;CAMPARI PERU S.A.C.;2021;10;LMS;S1;RS5;1;108.7;000290
20562993356;CAMPARI PERU S.A.C.;2021;11;LB1;L1;RC8;3;142.44;000361
20562993356;CAMPARI PERU S.A.C.;2021;11;LB1;N6;RC12;1;236.31;000257
20562993356;CAMPARI PERU S.A.C.;2021;11;LB1;N6;RC13;4;475.93;000253
20562993356;CAMPARI PERU S.A.C.;2021;11;LB1;N6;RC18;2;115.99;000251
20562993356;CAMPARI PERU S.A.C.;2021;11;LME;E1;RE22;1;111.66;000337
20562993356;CAMPARI PERU S.A.C.;2021;11;LME;E2;RE13;2;32.41;000340
20562993356;CAMPARI PERU S.A.C.;2021;11;LMN;A1;RN19;2;36.2;000384
20562993356;CAMPARI PERU S.A.C.;2021;11;LMN;A2;RN5;3;501.59;000370
20562993356;CAMPARI PERU S.A.C.;2021;11;LMN;A2;RN7;1;62.85;000372
20562993356;CAMPARI PERU S.A.C.;2021;11;LMN;A2;RN9;3;170.06;000374
20562993356;CAMPARI PERU S.A.C.;2021;11;LMN;N2;RN28;8;500.97;000393
20562993356;CAMPARI PERU S.A.C.;2021;11;LMN;N2;RN34;2;129.76;000399
20513997222;PERNOD RICARD PERU S.A.;2021;11;LB1;N6;RC17;14;2083.15;000250
20513997222;PERNOD RICARD PERU S.A.;2021;11;LME;E1;RE25;7;959.39;000338
20513997222;PERNOD RICARD PERU S.A.;2021;11;LMN;A1;RN14;2;3359.27;000379
20513997222;PERNOD RICARD PERU S.A.;2021;11;LMN;A1;RN15;2;130.32;000380
20513997222;PERNOD RICARD PERU S.A.;2021;11;LMN;A1;RN16;2;447.77;000381
20513997222;PERNOD RICARD PERU S.A.;2021;11;LMN;A2;RN2;1;31.81;000367
20513997222;PERNOD RICARD PERU S.A.;2021;11;LMN;A2;RN8;14;940.67;000373
20513997222;PERNOD RICARD PERU S.A.;2021;11;LMN;N2;RN34;17;1790.36;000399
20513997222;PERNOD RICARD PERU S.A.;2021;11;LMN;N2;RN51;10;923.5;000009
20513997222;PERNOD RICARD PERU S.A.;2021;11;LMN;N2;RN54;6;159.49;000056
20513997222;PERNOD RICARD PERU S.A.;2021;11;LMN;N2;RN55;3;467.47;000389
20513997222;PERNOD RICARD PERU S.A.;2021;11;LMN;N3;RN40;8;361.3;000405
20513997222;PERNOD RICARD PERU S.A.;2021;11;LMN;N5;RN44;6;700.98;000409
20513997222;PERNOD RICARD PERU S.A.;2021;11;LMS;S1;RS21;5;267.86;000306
20513997222;PERNOD RICARD PERU S.A.;2021;11;LMS;S2;RS27;30;3064.2;000285
20524943116;LAMARTRADE PER├Ü S.A.C;2021;10;LB1;L1;RC1;2;200.15;000351
20524943116;LAMARTRADE PER├Ü S.A.C;2021;10;LB1;L1;RC11;1;42.9;000266
20524943116;LAMARTRADE PER├Ü S.A.C;2021;10;LB1;L1;RC4;14;702.63;000353
20524943116;LAMARTRADE PER├Ü S.A.C;2021;10;LB1;L1;RC5;3;217.16;000354
20524943116;LAMARTRADE PER├Ü S.A.C;2021;10;LB1;L1;RC6;3;87.13;000363
20524943116;LAMARTRADE PER├Ü S.A.C;2021;10;LB1;N6;RC14;1;171.55;000254
20524943116;LAMARTRADE PER├Ü S.A.C;2021;10;LBA;ES;L62;1;368.89;000273
20524943116;LAMARTRADE PER├Ü S.A.C;2021;10;LIM;OF;O17;1;437.04;009999
20524943116;LAMARTRADE PER├Ü S.A.C;2021;10;LME;E1;RE9;2;100.1;000333
20524943116;LAMARTRADE PER├Ü S.A.C;2021;10;LME;E2;RE17;2;166.42;000344
20524943116;LAMARTRADE PER├Ü S.A.C;2021;10;LMN;A1;RN15;1;15.65;000380
20524943116;LAMARTRADE PER├Ü S.A.C;2021;10;LMN;A1;RN16;1;36.61;000381
20524943116;LAMARTRADE PER├Ü S.A.C;2021;10;LMN;A2;RN11;1;28.59;000376
20524943116;LAMARTRADE PER├Ü S.A.C;2021;10;LMN;N2;RN30;2;28.6;000395
20524943116;LAMARTRADE PER├Ü S.A.C;2021;10;LMN;N2;RN31;1;13.44;000396
20524943116;LAMARTRADE PER├Ü S.A.C;2021;10;LMN;N2;RN51;1;14.3;000009
20524943116;LAMARTRADE PER├Ü S.A.C;2021;10;LMN;N3;RN40;2;175;000405
20524943116;LAMARTRADE PER├Ü S.A.C;2021;10;LMN;N5;RN47;1;13.44;000412
20524943116;LAMARTRADE PER├Ü S.A.C;2021;10;LMS;S1;RS20;1;14.3;000305
20524943116;LAMARTRADE PER├Ü S.A.C;2021;10;LMS;S1;RS5;1;28.59;000290
20524943116;LAMARTRADE PER├Ü S.A.C;2021;10;LMS;S2;RS11;2;161.28;000296
20524943116;LAMARTRADE PER├Ü S.A.C;2021;10;LMS;S2;RS9;1;13.44;000294
20524943116;LAMARTRADE PER├Ü S.A.C;2021;11;LB1;L1;RC8;1;15.65;000361
20524943116;LAMARTRADE PER├Ü S.A.C;2021;11;LMN;N2;RN34;1;15.65;000399
20524943116;LAMARTRADE PER├Ü S.A.C;2021;11;LMN;N2;RN54;1;15.65;000056
20524943116;LAMARTRADE PER├Ü S.A.C;2021;11;LMN;N3;RN38;2;109.57;000403
20527294917;CERVECERIAS CUSCO S.A.C;2021;10;LB1;L1;RC7;3;70.51;000356
20527294917;CERVECERIAS CUSCO S.A.C;2021;10;LB1;L1;RC9;6;264.4;000267
20527294917;CERVECERIAS CUSCO S.A.C;2021;10;LME;E2;RE15;1;17.63;000342
20527294917;CERVECERIAS CUSCO S.A.C;2021;10;LMN;N3;RN36;1;52.88;000401
20527294917;CERVECERIAS CUSCO S.A.C;2021;10;LMN;N5;RN46;1;40.67;000411
20527294917;CERVECERIAS CUSCO S.A.C;2021;11;LB1;L1;RC1;1;52.88;000351
20527294917;CERVECERIAS CUSCO S.A.C;2021;11;LB1;L1;RC11;6;331.64;000266
20527294917;CERVECERIAS CUSCO S.A.C;2021;11;LB1;L1;RC5;2;81.61;000354
20527294917;CERVECERIAS CUSCO S.A.C;2021;11;LB1;L1;RC6;1;26.31;000363
20562993356;CAMPARI PERU S.A.C.;2021;10;LB1;L1;RC2;17;1783.02;000362
20562993356;CAMPARI PERU S.A.C.;2021;10;LB1;L1;RC7;8;1947.43;000356
20562993356;CAMPARI PERU S.A.C.;2021;10;LB1;N6;RC12;7;908.99;000257
20562993356;CAMPARI PERU S.A.C.;2021;10;LB1;N6;RC18;6;594.38;000251
20562993356;CAMPARI PERU S.A.C.;2021;10;LB1;N6;RC19;7;318.81;000252
20562993356;CAMPARI PERU S.A.C.;2021;10;LBG;ES;L66;4;558.3;000277
20562993356;CAMPARI PERU S.A.C.;2021;10;LBY;X1;L8B;1;258.08;000314
20562993356;CAMPARI PERU S.A.C.;2021;10;LBY;X3;L8J;3;969.27;000312
20562993356;CAMPARI PERU S.A.C.;2021;10;LME;E1;RE26;2;113.49;000339
20562993356;CAMPARI PERU S.A.C.;2021;10;LME;E1;RE3;2;276.88;000327
20562993356;CAMPARI PERU S.A.C.;2021;10;LME;E1;RE4;6;246.46;000328
20562993356;CAMPARI PERU S.A.C.;2021;10;LME;E1;RE7;3;62.36;000331
20562993356;CAMPARI PERU S.A.C.;2021;10;LME;E2;RE13;4;99.05;000340
20562993356;CAMPARI PERU S.A.C.;2021;10;LME;E2;RE14;3;450.5;000341
20562993356;CAMPARI PERU S.A.C.;2021;10;LME;E2;RE16;5;144.28;000343
20562993356;CAMPARI PERU S.A.C.;2021;10;LME;E2;RE23;7;509.86;000349
20562993356;CAMPARI PERU S.A.C.;2021;10;LME;E2;RE24;3;1109.14;000350
20562993356;CAMPARI PERU S.A.C.;2021;10;LMN;A1;RN17;4;1389.4;000382
20562993356;CAMPARI PERU S.A.C.;2021;10;LMN;A2;RN1;1;78.77;000366
20562993356;CAMPARI PERU S.A.C.;2021;10;LMN;A2;RN4;2;160.92;000369
20562993356;CAMPARI PERU S.A.C.;2021;10;LMN;N2;RN52;6;457.22;000010
20562993356;CAMPARI PERU S.A.C.;2021;10;LMN;N3;RN36;7;344.79;000401
20562993356;CAMPARI PERU S.A.C.;2021;10;LMN;N3;RN37;12;551.1;000402
20562993356;CAMPARI PERU S.A.C.;2021;10;LMN;N5;RN43;6;840.65;000408
20562993356;CAMPARI PERU S.A.C.;2021;10;LMN;N5;RN45;2;197.9;000410
20562993356;CAMPARI PERU S.A.C.;2021;10;LMN;N5;RN48;12;1508.17;000413
20562993356;CAMPARI PERU S.A.C.;2021;10;LMS;S1;RS2;3;137.22;000287
20562993356;CAMPARI PERU S.A.C.;2021;10;LMS;S1;RS24;4;446.09;000309
20562993356;CAMPARI PERU S.A.C.;2021;10;LMS;S2;RS15;8;854.34;000300
20562993356;CAMPARI PERU S.A.C.;2021;10;LMS;S2;RS16;2;838.66;000301
20562993356;CAMPARI PERU S.A.C.;2021;10;LMS;S2;RS19;5;227.95;000304
20562993356;CAMPARI PERU S.A.C.;2021;10;LMS;S2;RS23;5;310.24;000308
20607224375;ALIMENTOS POLAR PERU S.A.C.                       ;2021;10;LMN;A2;RN5;9;212.79;000370
20607224375;ALIMENTOS POLAR PERU S.A.C.                       ;2021;10;LMN;A2;RN9;6;171.28;000374
20607224375;ALIMENTOS POLAR PERU S.A.C.                       ;2021;10;LMN;N2;RN29;1;31.14;000394
20607224375;ALIMENTOS POLAR PERU S.A.C.                       ;2021;10;LMN;N2;RN30;16;539.78;000395
20607224375;ALIMENTOS POLAR PERU S.A.C.                       ;2021;10;LMN;N2;RN31;10;477.52;000396
20607224375;ALIMENTOS POLAR PERU S.A.C.                       ;2021;10;LMN;N2;RN32;8;295.85;000397
20607224375;ALIMENTOS POLAR PERU S.A.C.                       ;2021;10;LMN;N2;RN33;18;529.38;000398
20607224375;ALIMENTOS POLAR PERU S.A.C.                       ;2021;10;LMN;N2;RN51;13;435.97;000009
20607224375;ALIMENTOS POLAR PERU S.A.C.                       ;2021;10;LMN;N3;RN39;13;493.07;000404
20607224375;ALIMENTOS POLAR PERU S.A.C.                       ;2021;10;LMN;N5;RN46;3;62.28;000411
20607224375;ALIMENTOS POLAR PERU S.A.C.                       ;2021;10;LMN;N5;RN47;6;217.99;000412
20607224375;ALIMENTOS POLAR PERU S.A.C.                       ;2021;10;LMN;N5;RN50;12;498.28;000415
20607224375;ALIMENTOS POLAR PERU S.A.C.                       ;2021;10;LMS;S1;RS1;14;498.26;000286
20607224375;ALIMENTOS POLAR PERU S.A.C.                       ;2021;10;LMS;S1;RS10;7;249.12;000295
20607224375;ALIMENTOS POLAR PERU S.A.C.                       ;2021;10;LMS;S1;RS21;10;295.83;000306
20607224375;ALIMENTOS POLAR PERU S.A.C.                       ;2021;10;LMS;S1;RS4;13;451.55;000289
20607224375;ALIMENTOS POLAR PERU S.A.C.                       ;2021;10;LMS;S1;RS8;11;420.41;000293
20607224375;ALIMENTOS POLAR PERU S.A.C.                       ;2021;10;LMS;S2;RS16;7;249.13;000301
20607224375;ALIMENTOS POLAR PERU S.A.C.                       ;2021;10;LMS;S2;RS17;19;757.78;000302
20607224375;ALIMENTOS POLAR PERU S.A.C.                       ;2021;10;LMS;S2;RS19;6;254.33;000304
20607224375;ALIMENTOS POLAR PERU S.A.C.                       ;2021;10;LMS;S2;RS23;6;186.84;000308
20607224375;ALIMENTOS POLAR PERU S.A.C.                       ;2021;10;LMS;S2;RS26;7;202.41;000044
20607224375;ALIMENTOS POLAR PERU S.A.C.                       ;2021;10;LMS;S2;RS28;8;415.24;000284
20607224375;ALIMENTOS POLAR PERU S.A.C.                       ;2021;11;LB1;L1;RC8;5;140.13;000361
20607224375;ALIMENTOS POLAR PERU S.A.C.                       ;2021;11;LB1;N6;RC17;4;202.43;000250
20607224375;ALIMENTOS POLAR PERU S.A.C.                       ;2021;11;LBC;ES;L61;4;77.85;000274
20607224375;ALIMENTOS POLAR PERU S.A.C.                       ;2021;11;LME;E1;RE12;1;31.14;000336
20607224375;ALIMENTOS POLAR PERU S.A.C.                       ;2021;11;LME;E1;RE5;2;46.71;000329
